Fold,Label,Prob,Preds
1,1,0.33882678,0
1,1,0.39069462,0
1,1,0.32089654,0
1,1,0.3506907,0
1,1,0.33057052,0
1,1,0.36456493,0
1,1,0.32596153,0
1,1,0.36861363,0
1,1,0.38728333,0
1,1,0.36702013,0
1,1,0.35847387,0
1,1,0.36138234,0
1,1,0.38874772,0
1,1,0.3074123,0
1,1,0.31991073,0
1,1,0.38320866,0
1,1,0.33067545,0
1,0,0.33995426,0
1,0,0.39167437,0
1,0,0.4082916,0
1,0,0.3867301,0
1,0,0.33284804,0
1,0,0.40030283,0
1,0,0.4157504,0
1,0,0.40032417,0
1,0,0.45061588,0
1,0,0.33252895,0
1,0,0.3012636,0
1,0,0.32773012,0
1,0,0.36513877,0
1,0,0.39377213,0
1,0,0.3650902,0
1,0,0.31328675,0
1,0,0.3986928,0
1,0,0.4221608,0
1,0,0.40186596,0
1,0,0.3736356,0
1,0,0.39668033,0
1,0,0.43400425,0
1,0,0.4471375,0
1,0,0.2472186,0
1,0,0.24491014,0
1,0,0.2785368,0
1,0,0.31126007,0
1,0,0.33700803,0
1,0,0.36421803,0
1,0,0.3349419,0
1,0,0.3073211,0
1,0,0.28470775,0
1,0,0.21500665,0
1,0,0.2945972,0
1,0,0.3561147,0
1,0,0.32577378,0
1,0,0.30910972,0
1,0,0.24032205,0
1,0,0.2741855,0
1,0,0.32734334,0
1,0,0.23820344,0
1,0,0.28165552,0
1,0,0.31546226,0
1,0,0.30697733,0
1,0,0.33619615,0
1,0,0.2622313,0
1,0,0.33778676,0
1,0,0.3477889,0
1,0,0.2994218,0
1,0,0.2994441,0
1,0,0.28242096,0
1,0,0.2566276,0
1,0,0.2871665,0
1,0,0.29837754,0
1,0,0.30572248,0
1,0,0.2590723,0
1,0,0.2997278,0
1,0,0.28584093,0
1,0,0.33627832,0
1,0,0.37804008,0
1,0,0.4282768,0
1,0,0.4452085,0
1,0,0.39613813,0
1,0,0.40143293,0
1,0,0.45868093,0
1,0,0.413916,0
1,0,0.48050323,0
1,0,0.35745707,0
1,0,0.37506118,0
1,0,0.4398842,0
1,0,0.3622465,0
1,0,0.40371078,0
1,0,0.47231254,0
1,0,0.39029542,0
1,0,0.3571042,0
1,0,0.3676494,0
1,0,0.3991941,0
1,0,0.25853997,0
1,0,0.25391412,0
1,0,0.27488893,0
1,0,0.23870063,0
1,0,0.26240548,0
1,0,0.259709,0
1,0,0.22776562,0
1,0,0.26087707,0
1,0,0.27392086,0
1,0,0.268685,0
1,0,0.27075762,0
1,0,0.3011617,0
1,0,0.2952766,0
1,0,0.40888077,0
1,0,0.31779477,0
1,0,0.30008635,0
1,0,0.29457337,0
1,0,0.33263716,0
1,1,0.38047436,0
1,1,0.42736846,0
1,1,0.44422612,0
1,1,0.45157683,0
1,1,0.44588098,0
1,1,0.4470847,0
1,1,0.35862243,0
1,1,0.40444124,0
1,1,0.35282925,0
1,1,0.38164738,0
1,1,0.35146874,0
1,1,0.36823732,0
1,1,0.38154057,0
1,1,0.42592114,0
1,1,0.41691387,0
1,1,0.40754157,0
1,1,0.43451875,0
1,1,0.43632907,0
1,1,0.40215278,0
1,1,0.34447074,0
1,1,0.37584785,0
1,1,0.35304612,0
1,1,0.36292842,0
1,1,0.3277401,0
1,1,0.38240796,0
1,1,0.35059392,0
1,1,0.32891405,0
1,1,0.3481136,0
1,1,0.3472156,0
1,1,0.35337114,0
1,1,0.43961266,0
1,1,0.4536077,0
1,1,0.4226399,0
1,1,0.405539,0
1,1,0.39716926,0
1,1,0.33514157,0
1,1,0.29930276,0
1,1,0.3218396,0
1,1,0.31472582,0
1,1,0.33553207,0
1,1,0.31074142,0
1,1,0.35187796,0
1,1,0.2547919,0
1,1,0.28887352,0
1,1,0.24143884,0
1,1,0.24421762,0
1,1,0.27869606,0
1,1,0.3128233,0
1,1,0.33484143,0
1,1,0.36455452,0
1,1,0.33562458,0
1,1,0.256969,0
1,1,0.28255737,0
1,1,0.26646376,0
1,1,0.33384967,0
1,1,0.3190209,0
1,1,0.27836534,0
1,1,0.35100737,0
1,1,0.34462553,0
1,1,0.30243394,0
1,1,0.30364504,0
1,1,0.28612176,0
1,1,0.25365546,0
1,1,0.28674355,0
1,1,0.30288896,0
1,1,0.30563268,0
1,1,0.262731,0
1,1,0.30102384,0
1,1,0.28859296,0
1,1,0.37342405,0
1,1,0.27299044,0
1,1,0.27061647,0
1,1,0.35055748,0
1,1,0.32023492,0
1,1,0.3802162,0
1,1,0.3762094,0
1,1,0.35214674,0
1,1,0.30964783,0
1,1,0.34555623,0
1,1,0.3719171,0
1,1,0.37933734,0
1,1,0.3672366,0
1,1,0.38779968,0
1,1,0.41010255,0
1,1,0.3978346,0
1,1,0.40589693,0
1,1,0.41087714,0
1,1,0.37153774,0
1,1,0.35628673,0
1,1,0.3872426,0
1,1,0.28087813,0
1,1,0.27621698,0
1,1,0.27589566,0
1,1,0.28631938,0
1,1,0.298141,0
1,1,0.3121274,0
1,1,0.30383155,0
1,1,0.29390186,0
1,1,0.26391232,0
1,1,0.31551966,0
1,1,0.28421715,0
1,1,0.31421575,0
1,1,0.3085233,0
1,1,0.34319267,0
1,1,0.34206846,0
1,1,0.3299854,0
1,1,0.31849164,0
1,1,0.30998453,0
1,1,0.29027364,0
1,1,0.3384307,0
1,1,0.36060816,0
1,1,0.33241364,0
1,1,0.3485876,0
1,1,0.3435024,0
1,1,0.3405855,0
1,1,0.36997366,0
1,1,0.3549477,0
1,0,0.39133114,0
1,0,0.35318804,0
1,0,0.4144619,0
1,0,0.36478165,0
1,0,0.34031972,0
1,0,0.3333924,0
1,0,0.37458447,0
1,0,0.42480686,0
1,0,0.4438224,0
1,0,0.39610258,0
1,0,0.4003093,0
1,0,0.4159609,0
1,0,0.44737625,0
1,0,0.46512246,0
1,0,0.36745697,0
1,0,0.46197245,0
1,0,0.32800543,0
1,0,0.3059346,0
1,0,0.28907496,0
1,0,0.3463471,0
1,0,0.37950104,0
1,0,0.33507302,0
1,0,0.3369504,0
1,0,0.31178704,0
1,0,0.35808426,0
1,0,0.32099018,0
1,0,0.3682264,0
1,0,0.33297315,0
1,0,0.35442102,0
1,0,0.28481665,0
1,0,0.38061404,0
1,0,0.3813445,0
1,0,0.30925706,0
1,0,0.3210781,0
1,1,0.31151858,0
1,1,0.3104336,0
1,1,0.37892407,0
1,1,0.5340415,1
1,1,0.45740458,0
1,1,0.36905193,0
1,1,0.35338068,0
1,1,0.40473425,0
1,1,0.3573252,0
1,1,0.35453627,0
1,0,0.40895557,0
1,0,0.35071212,0
1,0,0.36061415,0
1,0,0.44930467,0
1,0,0.3678664,0
1,0,0.3388927,0
1,0,0.35336578,0
1,0,0.3346313,0
1,0,0.28006974,0
1,0,0.29643083,0
1,0,0.28948694,0
1,0,0.32553253,0
1,0,0.3254504,0
1,0,0.3614996,0
1,0,0.3636322,0
1,0,0.32221797,0
1,0,0.27625883,0
1,0,0.34982008,0
1,0,0.4898025,0
1,0,0.31135705,0
1,0,0.3517258,0
1,0,0.31991315,0
1,0,0.34384882,0
1,0,0.41486326,0
1,0,0.3864485,0
1,0,0.35507601,0
1,0,0.4004112,0
1,0,0.451313,0
1,0,0.4451105,0
1,0,0.37839895,0
1,0,0.41398844,0
1,0,0.36397302,0
1,0,0.3511801,0
1,0,0.3482966,0
1,0,0.3784253,0
1,0,0.38638172,0
1,0,0.37943804,0
1,0,0.35484567,0
1,0,0.3287548,0
1,0,0.34621078,0
1,0,0.3719047,0
1,0,0.3247435,0
1,0,0.31765193,0
1,0,0.4282212,0
1,0,0.43300352,0
1,0,0.36043453,0
1,0,0.30098274,0
1,0,0.34814724,0
1,0,0.29769737,0
1,0,0.3962075,0
1,0,0.38411692,0
1,0,0.28494176,0
1,0,0.38849685,0
1,0,0.32556283,0
1,0,0.30939627,0
1,0,0.31800544,0
1,0,0.3434508,0
1,0,0.3205975,0
1,0,0.28973392,0
1,0,0.25791907,0
1,0,0.3247135,0
1,0,0.35071534,0
1,0,0.2987576,0
1,0,0.36880192,0
1,0,0.29718134,0
1,0,0.32089028,0
1,0,0.34776577,0
1,0,0.3257749,0
1,0,0.3719203,0
1,0,0.3003198,0
1,0,0.34448457,0
1,0,0.38615122,0
1,0,0.33296776,0
1,0,0.41161987,0
1,0,0.328801,0
1,0,0.39103615,0
1,0,0.32007268,0
1,0,0.37405482,0
1,0,0.37546968,0
1,0,0.31635433,0
1,0,0.33056003,0
1,0,0.33370763,0
1,0,0.41535482,0
1,0,0.3647671,0
1,0,0.37734213,0
1,0,0.29777825,0
1,0,0.34027982,0
1,0,0.30744398,0
1,0,0.32212654,0
1,0,0.27474198,0
1,0,0.34526277,0
1,0,0.3398971,0
1,0,0.2910587,0
1,0,0.2725751,0
1,0,0.34292817,0
1,0,0.3819498,0
1,0,0.26385975,0
1,0,0.33087543,0
1,0,0.33767897,0
1,0,0.32431147,0
1,0,0.29589593,0
1,0,0.29388314,0
1,0,0.3178264,0
1,0,0.3020496,0
1,0,0.34081146,0
1,0,0.37389296,0
1,0,0.31768563,0
1,0,0.37932083,0
1,0,0.3656554,0
1,0,0.3207784,0
1,0,0.3060042,0
1,0,0.3039782,0
1,0,0.33544397,0
1,0,0.3538106,0
1,0,0.3596395,0
1,0,0.35060826,0
1,0,0.29769412,0
1,0,0.37096834,0
1,0,0.4122301,0
1,0,0.41043338,0
1,0,0.35609615,0
1,0,0.3445407,0
1,0,0.31010792,0
1,0,0.38268444,0
1,0,0.3829622,0
1,0,0.41792807,0
1,0,0.44336066,0
1,0,0.3836788,0
1,0,0.34410736,0
1,0,0.39851186,0
1,0,0.4902696,0
1,0,0.43340442,0
1,0,0.39105764,0
1,0,0.32528868,0
1,0,0.29463238,0
1,0,0.2761671,0
1,0,0.29260734,0
1,0,0.32650283,0
1,0,0.32309735,0
1,0,0.3679709,0
1,0,0.25057012,0
1,0,0.25286794,0
1,0,0.34727168,0
1,0,0.27415746,0
