Fold,Label,Prob,Preds
1,0,0.46173236,0
1,0,0.4578468,0
1,0,0.45797178,0
1,0,0.45918697,0
1,0,0.45870608,0
1,0,0.4596559,0
1,0,0.45704964,0
1,0,0.45796588,0
1,0,0.45774728,0
1,0,0.4588217,0
1,0,0.4600725,0
1,0,0.4585002,0
1,0,0.45969722,0
1,0,0.45848122,0
1,0,0.45814717,0
1,0,0.4582062,0
1,0,0.45817885,0
1,0,0.45694688,0
1,0,0.45638365,0
1,0,0.507931,1
1,0,0.49380386,0
1,0,0.4925754,0
1,0,0.50090194,1
1,0,0.49602214,0
1,0,0.5004849,1
1,0,0.4935305,0
1,0,0.49518672,0
1,0,0.50045824,1
1,0,0.4968136,0
1,0,0.50225973,1
1,0,0.5033477,1
1,0,0.50284225,1
1,0,0.49785283,0
1,0,0.4946771,0
1,0,0.49935263,0
1,0,0.49684316,0
1,0,0.49754873,0
1,0,0.49771836,0
1,0,0.552862,1
1,0,0.5540345,1
1,0,0.55309427,1
1,0,0.55637604,1
1,0,0.552601,1
1,0,0.54900646,1
1,0,0.5555971,1
1,0,0.55760294,1
1,0,0.5575367,1
1,0,0.556721,1
1,0,0.54861253,1
1,0,0.5403143,1
1,0,0.54688835,1
1,0,0.55352193,1
1,0,0.5520464,1
1,0,0.5474707,1
1,0,0.5575727,1
1,0,0.5490432,1
1,0,0.55144286,1
1,1,0.51728594,1
1,1,0.5119744,1
1,1,0.51325303,1
1,1,0.51449573,1
1,1,0.51165575,1
1,1,0.51585597,1
1,1,0.51028866,1
1,1,0.510041,1
1,1,0.51055354,1
1,1,0.5089092,1
1,1,0.51558745,1
1,1,0.516436,1
1,1,0.5140353,1
1,1,0.50714934,1
1,1,0.5067855,1
1,1,0.5125028,1
1,1,0.5216961,1
1,1,0.51500744,1
1,1,0.5110918,1
1,1,0.52711153,1
1,1,0.5328573,1
1,1,0.5340266,1
1,1,0.5314352,1
1,1,0.5325215,1
1,1,0.52952033,1
1,1,0.534989,1
1,1,0.5470557,1
1,1,0.53565836,1
1,1,0.53630143,1
1,1,0.53977907,1
1,1,0.5372238,1
1,1,0.535381,1
1,1,0.5482801,1
1,1,0.53985715,1
1,1,0.5365039,1
1,1,0.5377247,1
1,1,0.5476098,1
1,1,0.53633046,1
1,1,0.53312635,1
1,1,0.53084904,1
1,1,0.53260744,1
1,1,0.52994275,1
1,1,0.53777975,1
1,1,0.5330793,1
1,1,0.53040403,1
1,1,0.52699983,1
1,0,0.5288823,1
1,0,0.5311717,1
1,0,0.5285981,1
1,0,0.5335088,1
1,0,0.52550805,1
1,0,0.5230325,1
1,0,0.52314305,1
1,0,0.5232991,1
1,0,0.5209209,1
1,0,0.52706385,1
1,0,0.52694947,1
1,0,0.5284607,1
1,0,0.5240398,1
1,0,0.5276353,1
1,0,0.52544814,1
1,0,0.5346036,1
1,0,0.5279701,1
1,0,0.5307536,1
1,0,0.5290909,1
1,0,0.53342205,1
1,0,0.5409667,1
1,0,0.53436524,1
1,0,0.5347435,1
1,0,0.5386992,1
1,0,0.54022014,1
1,0,0.52690244,1
1,0,0.5294394,1
1,0,0.52627873,1
1,0,0.52202517,1
1,0,0.5246349,1
1,0,0.5315678,1
1,0,0.5377698,1
1,0,0.53119034,1
1,0,0.52869517,1
1,0,0.5231769,1
1,0,0.52455026,1
1,0,0.5263576,1
1,0,0.5230861,1
1,0,0.4756458,0
1,0,0.47807539,0
1,0,0.47590563,0
1,0,0.47427905,0
1,0,0.4792667,0
1,0,0.4774932,0
1,0,0.48212886,0
1,0,0.46768552,0
1,0,0.47706312,0
1,0,0.47720426,0
1,0,0.48055714,0
1,0,0.4735779,0
1,0,0.47510624,0
1,0,0.47706735,0
1,0,0.4775045,0
1,0,0.48575467,0
1,0,0.48198628,0
1,0,0.47025988,0
1,0,0.47750062,0
1,0,0.5648672,1
1,0,0.5649992,1
1,0,0.56328434,1
1,0,0.56303495,1
1,0,0.56307393,1
1,0,0.5659512,1
1,0,0.5638406,1
1,0,0.5635041,1
1,0,0.5632151,1
1,0,0.56315345,1
1,0,0.56379676,1
1,0,0.56460893,1
1,0,0.5655496,1
1,0,0.5626296,1
1,0,0.5622345,1
1,0,0.56215215,1
1,0,0.56571394,1
1,0,0.5654237,1
1,0,0.5658137,1
1,0,0.5621867,1
1,0,0.8076852,1
1,0,0.8058907,1
1,0,0.80776423,1
1,0,0.8095957,1
1,0,0.8079253,1
1,0,0.80874896,1
1,0,0.81005484,1
1,0,0.8096749,1
1,0,0.80769676,1
1,0,0.8087042,1
1,0,0.8098605,1
1,0,0.8099316,1
1,0,0.8105846,1
1,0,0.81054884,1
1,0,0.8112869,1
1,0,0.8100301,1
1,0,0.80878663,1
1,0,0.80944735,1
1,0,0.8092744,1
1,0,0.80979604,1
1,0,0.80980235,1
1,0,0.80930305,1
1,0,0.80912733,1
1,0,0.8086001,1
1,0,0.8092744,1
1,0,0.8092787,1
1,0,0.80659926,1
1,0,0.8088817,1
1,0,0.8077948,1
1,0,0.8065568,1
1,0,0.80862916,1
1,0,0.8095256,1
1,0,0.80986834,1
1,0,0.8074087,1
1,0,0.80983496,1
1,0,0.8094395,1
1,0,0.80948836,1
1,0,0.80760854,1
1,0,0.8094253,1
1,0,0.81047064,1
1,0,0.81000626,1
1,0,0.8088116,1
1,0,0.8076006,1
1,0,0.80714095,1
1,0,0.80884856,1
1,0,0.80902976,1
1,0,0.8086021,1
1,0,0.80977005,1
1,0,0.8069394,1
1,0,0.80658746,1
1,0,0.8076152,1
1,0,0.8098054,1
1,0,0.81007105,1
1,0,0.8095915,1
1,0,0.807509,1
1,0,0.80976504,1
1,0,0.80856836,1
1,0,0.8085471,1
1,0,0.8070181,1
1,0,0.8087157,1
1,1,0.47702,0
1,1,0.47788262,0
1,1,0.47771662,0
1,1,0.4773868,0
1,1,0.47999597,0
1,1,0.47993314,0
1,1,0.47730312,0
1,1,0.47900736,0
1,1,0.47889048,0
1,1,0.47782463,0
1,1,0.47764635,0
1,1,0.4789138,0
1,1,0.89069027,1
1,1,0.8890381,1
1,1,0.8884654,1
1,1,0.8892711,1
1,1,0.8901055,1
1,1,0.8915732,1
1,1,0.8880179,1
1,1,0.8904974,1
1,1,0.89063746,1
1,1,0.89119613,1
1,1,0.8906374,1
1,1,0.891479,1
2,0,0.48626196,0
2,0,0.48845807,0
2,0,0.48739463,0
2,0,0.48976114,0
2,0,0.48450643,0
2,0,0.48647255,0
2,0,0.49121028,0
2,0,0.48851633,0
2,0,0.48805767,0
2,0,0.4879736,0
2,0,0.4877895,0
2,0,0.4872132,0
2,0,0.48704457,0
2,0,0.49096972,0
2,0,0.48664376,0
2,0,0.4894049,0
2,0,0.48723114,0
2,0,0.48849112,0
2,0,0.48782504,0
2,0,0.46386302,0
2,0,0.46705785,0
2,0,0.46466902,0
2,0,0.46742365,0
2,0,0.4633748,0
2,0,0.46477255,0
2,0,0.4685317,0
2,0,0.4676123,0
2,0,0.46804768,0
2,0,0.46652478,0
2,0,0.46764174,0
2,0,0.46527016,0
2,0,0.46430564,0
2,0,0.46842003,0
2,0,0.46400797,0
2,0,0.46853667,0
2,0,0.464718,0
2,0,0.46695107,0
2,0,0.46796167,0
2,0,0.9106315,1
2,0,0.91536397,1
2,0,0.91445786,1
2,0,0.91180176,1
2,0,0.9159937,1
2,0,0.9173657,1
2,0,0.9173955,1
2,1,0.9155523,1
2,1,0.91571635,1
2,1,0.91271096,1
2,1,0.91174835,1
2,1,0.9109229,1
2,1,0.91491795,1
2,1,0.9111648,1
2,1,0.91031724,1
2,1,0.90985686,1
2,1,0.91140616,1
2,1,0.9104793,1
2,1,0.9088788,1
2,1,0.9095387,1
2,1,0.915603,1
2,1,0.91207874,1
2,1,0.9151331,1
2,1,0.9128724,1
2,1,0.9151963,1
2,1,0.9150302,1
2,1,0.91574603,1
2,1,0.9154031,1
2,1,0.9119185,1
2,1,0.91065174,1
2,1,0.9140207,1
2,1,0.91228914,1
2,1,0.9104565,1
2,1,0.90834224,1
2,1,0.9057605,1
2,1,0.906541,1
2,1,0.9090193,1
2,1,0.91197073,1
2,1,0.90772665,1
2,1,0.9071559,1
2,1,0.90857255,1
2,1,0.9114957,1
2,1,0.9101202,1
2,1,0.9128522,1
2,1,0.9084841,1
2,1,0.9110062,1
2,1,0.90912175,1
2,1,0.90944886,1
2,1,0.9086963,1
2,1,0.91163486,1
2,1,0.9127802,1
2,1,0.91071326,1
2,1,0.9115097,1
2,1,0.90674704,1
2,1,0.9075612,1
2,1,0.91050065,1
2,1,0.9092435,1
2,1,0.90802675,1
2,1,0.9124842,1
2,1,0.9140572,1
2,1,0.90790087,1
2,1,0.9132366,1
2,1,0.9105935,1
2,1,0.9094588,1
2,1,0.9120969,1
2,1,0.9119097,1
2,1,0.9105864,1
2,1,0.90736514,1
2,1,0.9066742,1
2,1,0.90900344,1
2,1,0.9070119,1
2,1,0.90868163,1
2,1,0.9089272,1
2,1,0.9068541,1
2,1,0.9115182,1
2,1,0.90649384,1
2,1,0.9116136,1
2,1,0.90977633,1
2,1,0.90899974,1
2,1,0.90663093,1
2,1,0.9072935,1
2,1,0.9052651,1
2,1,0.90807974,1
2,1,0.90734786,1
2,1,0.9141271,1
2,1,0.9125551,1
2,1,0.90728074,1
2,1,0.46413416,0
2,1,0.46140277,0
2,1,0.4616567,0
2,1,0.46303463,0
2,1,0.46412897,0
2,1,0.46485162,0
2,1,0.46909937,0
2,1,0.46377945,0
2,0,0.48950434,0
2,0,0.49049476,0
2,0,0.49280998,0
2,0,0.4909778,0
2,0,0.49178946,0
2,0,0.49051696,0
2,0,0.48831075,0
2,0,0.48904097,0
2,0,0.48804757,0
2,0,0.49249598,0
2,0,0.49416307,0
2,0,0.4912926,0
2,0,0.49110267,0
2,0,0.49245983,0
2,0,0.49075785,0
2,0,0.49002206,0
2,0,0.4893131,0
2,0,0.49081326,0
2,0,0.48858806,0
2,0,0.48947892,0
2,0,0.48961002,0
2,0,0.49635807,0
2,0,0.48995584,0
2,0,0.48981428,0
2,0,0.49105638,0
2,0,0.49272895,0
2,0,0.4897052,0
2,0,0.48877686,0
2,0,0.49312901,0
2,0,0.49122903,0
2,0,0.49098268,0
2,0,0.4927931,0
2,0,0.49263036,0
2,0,0.49111557,0
2,0,0.4959178,0
2,0,0.48830247,0
2,0,0.49157867,0
2,0,0.49164346,0
2,0,0.4895256,0
2,0,0.49035886,0
2,0,0.48975596,0
2,0,0.48779765,0
2,0,0.4937741,0
2,0,0.49111453,0
2,0,0.49076316,0
2,0,0.4941298,0
2,0,0.48948967,0
2,0,0.49085736,0
2,0,0.49054503,0
2,0,0.4902129,0
2,0,0.49093035,0
2,0,0.4897,0
2,0,0.4906561,0
2,0,0.49203444,0
2,0,0.48971775,0
2,0,0.4917211,0
2,0,0.49197325,0
2,0,0.49055082,0
2,0,0.49216416,0
2,0,0.49190015,0
2,0,0.49100143,0
2,1,0.49056944,0
2,1,0.48919883,0
2,1,0.49579015,0
2,1,0.4895725,0
2,1,0.4917819,0
2,1,0.49315792,0
2,1,0.49120158,0
2,1,0.49009046,0
2,1,0.49214292,0
2,0,0.49259394,0
2,0,0.49534664,0
2,0,0.49267447,0
2,0,0.4927381,0
2,0,0.49019396,0
2,0,0.4909343,0
2,0,0.49125418,0
2,0,0.49066535,0
2,0,0.48969603,0
2,0,0.49321884,0
2,0,0.48969197,0
2,0,0.49451137,0
2,0,0.49033365,0
2,0,0.490211,0
2,0,0.49181178,0
2,0,0.4896942,0
2,0,0.49057326,0
2,0,0.49165797,0
2,0,0.48948434,0
2,0,0.49038142,0
2,0,0.49122182,0
2,0,0.48960415,0
2,0,0.48923925,0
2,0,0.49112448,0
2,0,0.48915708,0
2,0,0.49096385,0
2,0,0.4888539,0
2,0,0.49073812,0
2,0,0.49096364,0
2,0,0.48921302,0
2,0,0.48981777,0
2,0,0.49103457,0
2,0,0.48853517,0
2,1,0.48980713,0
2,1,0.49015757,0
2,1,0.49247915,0
2,1,0.4889987,0
2,1,0.4893125,0
2,1,0.48855767,0
2,1,0.49169114,0
2,1,0.4907987,0
2,1,0.489695,0
2,0,0.49677417,0
2,0,0.49175867,0
2,0,0.4896739,0
2,0,0.4900986,0
2,0,0.49037948,0
2,0,0.49100578,0
2,0,0.48899627,0
2,0,0.488939,0
2,0,0.48947,0
2,0,0.49125877,0
2,0,0.49127686,0
2,0,0.49042913,0
2,0,0.49034542,0
2,0,0.48932558,0
2,0,0.48967212,0
2,0,0.49239743,0
2,0,0.49160787,0
2,0,0.49309057,0
2,0,0.4877498,0
2,0,0.48984382,0
2,0,0.49060366,0
2,0,0.49238387,0
2,0,0.49141985,0
2,0,0.49091232,0
2,0,0.49143618,0
2,0,0.49036542,0
2,0,0.49046767,0
2,0,0.4944608,0
2,0,0.48989084,0
2,0,0.49275017,0
2,0,0.49059105,0
2,0,0.49186006,0
2,0,0.49112713,0
2,0,0.49387234,0
2,0,0.4896941,0
2,0,0.49140176,0
2,0,0.4920186,0
2,0,0.4919025,0
2,0,0.49415076,0
2,0,0.4941289,0
2,0,0.4908632,0
2,0,0.48999032,0
2,0,0.490101,0
2,0,0.496319,0
2,0,0.4897725,0
2,0,0.49056274,0
2,0,0.4920596,0
2,0,0.49243423,0
2,0,0.48970586,0
2,0,0.4915776,0
2,0,0.49181753,0
2,0,0.4924183,0
2,0,0.48810357,0
2,0,0.49173287,0
2,0,0.4922524,0
2,0,0.49368036,0
2,0,0.49172652,0
2,0,0.491103,0
2,0,0.48940274,0
2,0,0.49227268,0
2,0,0.49302515,0
2,0,0.48952314,0
2,0,0.49007088,0
2,0,0.4908858,0
2,0,0.4925002,0
2,0,0.49374515,0
2,0,0.49112388,0
2,0,0.4937734,0
2,0,0.49175978,0
2,0,0.4926957,0
2,0,0.49202228,0
2,0,0.49213776,0
2,0,0.490773,0
2,0,0.4942569,0
2,0,0.49156672,0
2,0,0.49354643,0
2,0,0.48984814,0
2,0,0.4912221,0
2,0,0.4906231,0
2,0,0.49924883,0
2,0,0.49113545,0
2,0,0.49173835,0
2,0,0.4931598,0
2,0,0.49797085,0
2,0,0.4913528,0
2,0,0.48999485,0
2,0,0.49102795,0
2,0,0.48991552,0
2,0,0.49194816,0
2,0,0.49115676,0
2,0,0.4928482,0
2,0,0.48979974,0
2,0,0.48973173,0
2,0,0.4976105,0
2,0,0.49289185,0
2,0,0.49048412,0
2,0,0.4919225,0
2,0,0.49116915,0
2,0,0.4934724,0
2,0,0.4896575,0
2,0,0.4931416,0
2,0,0.49042338,0
2,0,0.49119675,0
2,0,0.4908644,0
2,0,0.49129415,0
2,0,0.49137816,0
2,0,0.49167454,0
2,0,0.49247193,0
2,0,0.49107978,0
2,0,0.49005207,0
2,0,0.48945448,0
2,0,0.48902553,0
2,0,0.4919249,0
2,0,0.49061328,0
2,0,0.49318728,0
2,0,0.49002936,0
2,0,0.4903743,0
2,0,0.4899412,0
2,0,0.49012715,0
2,0,0.49029687,0
2,0,0.49224132,0
2,0,0.4897091,0
2,0,0.48848164,0
2,0,0.49006927,0
2,0,0.48984328,0
2,0,0.49013546,0
2,0,0.4908579,0
2,0,0.48968154,0
2,0,0.48964489,0
2,0,0.4905606,0
2,0,0.48863,0
2,0,0.49023324,0
2,0,0.49076357,0
2,0,0.49049166,0
2,0,0.4908832,0
2,0,0.4924056,0
2,0,0.49174556,0
2,0,0.49030456,0
2,0,0.48947093,0
2,0,0.48957723,0
2,0,0.49080682,0
2,0,0.49043274,0
2,0,0.49195042,0
2,0,0.4923428,0
2,0,0.49229226,0
2,0,0.49220526,0
2,0,0.4904491,0
2,0,0.48906028,0
2,0,0.4921691,0
2,0,0.49169734,0
2,0,0.4916261,0
2,0,0.49106887,0
2,0,0.49019036,0
2,0,0.4899719,0
2,0,0.4900981,0
2,0,0.48903343,0
2,0,0.48901033,0
2,0,0.49095234,0
2,0,0.49298415,0
2,0,0.48988685,0
2,0,0.49005648,0
2,0,0.49208093,0
2,0,0.48886186,0
2,0,0.48930836,0
2,0,0.49023992,0
2,0,0.4904726,0
2,0,0.49342817,0
2,0,0.49322993,0
2,0,0.4898706,0
2,0,0.49071488,0
2,0,0.48881584,0
2,0,0.48896015,0
2,0,0.49172187,0
2,0,0.49143153,0
2,0,0.49051914,0
2,0,0.48989078,0
2,0,0.4903391,0
2,0,0.49008563,0
2,0,0.49134165,0
2,0,0.4918535,0
2,0,0.49249318,0
2,0,0.49216023,0
2,0,0.49065766,0
2,0,0.49486116,0
2,0,0.49223956,0
2,0,0.49673933,0
2,0,0.48952615,0
2,0,0.4912253,0
2,0,0.49170005,0
2,0,0.49161837,0
2,0,0.49309298,0
2,0,0.4926329,0
2,0,0.49068698,0
2,0,0.49194396,0
2,0,0.48913544,0
2,0,0.49026528,0
2,0,0.49002516,0
2,0,0.4946952,0
2,0,0.49032924,0
2,0,0.48994946,0
2,0,0.49113452,0
2,0,0.49661642,0
2,0,0.49045464,0
2,0,0.48985687,0
2,0,0.49365523,0
2,0,0.49016806,0
2,1,0.4910627,0
2,1,0.49537075,0
2,1,0.4924505,0
2,1,0.49370247,0
2,1,0.49409714,0
2,1,0.49310377,0
2,1,0.49868897,0
2,1,0.49193084,0
2,1,0.49627283,0
2,1,0.49332526,0
2,1,0.49532995,0
2,1,0.49463168,0
2,1,0.493338,0
2,1,0.4939772,0
2,1,0.49442232,0
2,1,0.49025166,0
2,1,0.49412024,0
2,1,0.49433663,0
2,1,0.49462003,0
2,1,0.49303335,0
2,1,0.49537846,0
2,1,0.49389982,0
2,1,0.49836913,0
2,1,0.49119398,0
2,1,0.4936478,0
2,1,0.49158692,0
2,1,0.49584147,0
2,1,0.49346724,0
2,1,0.49765697,0
2,1,0.4961394,0
2,1,0.49966002,0
2,1,0.49695662,0
2,1,0.4967545,0
2,1,0.49846852,0
2,1,0.4985511,0
2,1,0.4992631,0
2,1,0.49882826,0
2,1,0.49707496,0
2,1,0.49822596,0
2,1,0.4960913,0
2,1,0.5050227,1
2,1,0.49991307,0
2,1,0.49718505,0
2,1,0.49613643,0
2,1,0.4958477,0
2,1,0.49615386,0
2,1,0.49529344,0
2,1,0.49857998,0
2,1,0.49760655,0
2,1,0.49895573,0
2,1,0.4985478,0
2,1,0.49776155,0
2,1,0.49701452,0
2,1,0.49802616,0
2,1,0.49483642,0
2,1,0.50362927,1
2,1,0.49793422,0
2,1,0.4937185,0
2,1,0.4946328,0
2,1,0.49495956,0
2,1,0.49898535,0
2,1,0.49663243,0
2,1,0.49390554,0
2,1,0.49591926,0
2,1,0.49530932,0
2,1,0.49675018,0
2,1,0.50467044,1
2,1,0.49739859,0
2,1,0.4965471,0
2,1,0.4982581,0
2,1,0.49479312,0
2,0,0.4682105,0
2,0,0.46748546,0
2,0,0.46870553,0
2,0,0.4688506,0
2,0,0.46870545,0
2,1,0.46703976,0
2,1,0.46666127,0
2,1,0.47137898,0
2,1,0.46586537,0
2,1,0.46687627,0
2,1,0.47071758,0
2,1,0.46848506,0
2,1,0.46657774,0
2,1,0.46670014,0
2,0,0.46933317,0
2,0,0.47346708,0
2,0,0.4677803,0
2,0,0.46827546,0
2,0,0.4644561,0
2,0,0.46784216,0
2,0,0.4656863,0
2,0,0.4664967,0
2,0,0.46504244,0
2,0,0.4675633,0
2,0,0.4633832,0
2,0,0.46866116,0
2,0,0.46505588,0
2,0,0.4664466,0
2,0,0.4662864,0
2,0,0.46511075,0
2,0,0.46603343,0
2,0,0.46588397,0
2,0,0.4652533,0
2,0,0.46623546,0
2,0,0.46557328,0
2,0,0.46214837,0
2,0,0.46318713,0
2,0,0.46611145,0
2,0,0.46501327,0
2,0,0.46652025,0
2,0,0.46229073,0
2,0,0.46592638,0
2,0,0.46699855,0
2,0,0.46420962,0
2,0,0.46330887,0
2,0,0.46636862,0
2,0,0.46471,0
2,1,0.46458408,0
2,1,0.46475285,0
2,1,0.4685208,0
2,1,0.46351758,0
2,1,0.46482652,0
2,1,0.46374503,0
2,1,0.46667483,0
2,1,0.46581417,0
2,1,0.4657393,0
2,0,0.47277328,0
2,0,0.46622667,0
2,0,0.4627922,0
2,0,0.46651888,0
2,0,0.46479452,0
2,0,0.46550322,0
2,0,0.4632359,0
2,0,0.46436104,0
2,0,0.46613774,0
2,0,0.465033,0
2,0,0.46610495,0
2,0,0.46735176,0
2,0,0.4662311,0
2,0,0.46515846,0
2,0,0.46487263,0
2,0,0.46880525,0
2,0,0.46711817,0
2,0,0.46812314,0
2,0,0.46459988,0
2,0,0.4661351,0
2,0,0.4651386,0
2,0,0.4687111,0
2,0,0.46915403,0
2,0,0.4672897,0
2,0,0.46911883,0
2,0,0.46610475,0
2,0,0.4654189,0
2,0,0.4698507,0
2,0,0.46490872,0
2,0,0.46966544,0
2,0,0.46568507,0
2,0,0.46807092,0
2,0,0.46896303,0
2,0,0.47056442,0
2,0,0.46765912,0
2,0,0.4693035,0
2,0,0.4702857,0
2,0,0.46914542,0
2,0,0.4705199,0
2,0,0.4696376,0
2,0,0.4670097,0
2,0,0.46617302,0
2,0,0.46539807,0
2,0,0.47421068,0
2,0,0.4666864,0
2,0,0.4686541,0
2,0,0.46849823,0
2,0,0.4702579,0
2,0,0.46683013,0
2,0,0.4695127,0
2,0,0.46858987,0
2,0,0.4710426,0
2,0,0.4652996,0
2,0,0.47039172,0
2,0,0.4696736,0
2,0,0.47376797,0
2,0,0.46830902,0
2,0,0.46831068,0
2,0,0.4662514,0
2,0,0.4696789,0
2,0,0.46873304,0
2,0,0.46529326,0
2,0,0.46723247,0
2,0,0.46788982,0
2,0,0.46918875,0
2,0,0.4712215,0
2,0,0.46905178,0
2,0,0.47249842,0
2,0,0.46972626,0
2,0,0.47083738,0
2,0,0.47047028,0
2,0,0.46920478,0
2,0,0.4694234,0
2,0,0.47302333,0
2,0,0.46877193,0
2,0,0.47138292,0
2,0,0.4662368,0
2,0,0.46852773,0
2,0,0.46660736,0
2,0,0.47746095,0
2,0,0.4672436,0
2,0,0.4705523,0
2,0,0.47050658,0
2,0,0.47551706,0
2,0,0.46783683,0
2,0,0.4683584,0
2,0,0.46789643,0
2,0,0.467172,0
2,0,0.46922258,0
2,0,0.46693343,0
2,0,0.46988004,0
2,0,0.46665788,0
2,0,0.46845648,0
2,0,0.4760029,0
2,0,0.46969372,0
2,0,0.46600357,0
2,0,0.4697941,0
2,0,0.46794152,0
2,0,0.47063923,0
2,0,0.46574995,0
2,0,0.4716039,0
2,0,0.46594355,0
2,0,0.46676928,0
2,0,0.46656266,0
2,0,0.46824116,0
2,0,0.46877953,0
2,0,0.46913794,0
2,0,0.4698177,0
2,0,0.46795273,0
2,0,0.4667669,0
2,0,0.4675549,0
2,0,0.4655207,0
2,0,0.4698998,0
2,0,0.46816197,0
2,0,0.4704006,0
2,0,0.46658573,0
2,0,0.46786138,0
2,0,0.4674585,0
2,0,0.4659093,0
2,0,0.46670747,0
2,0,0.46928307,0
2,0,0.46798795,0
2,0,0.4654381,0
2,0,0.46746838,0
2,0,0.46623707,0
2,0,0.46821877,0
2,0,0.46748534,0
2,0,0.4664134,0
2,0,0.4678226,0
2,0,0.46711007,0
2,0,0.46584976,0
2,0,0.46681646,0
2,0,0.46788037,0
2,0,0.46722934,0
2,0,0.4685569,0
2,0,0.46984848,0
2,0,0.46865672,0
2,0,0.46695003,0
2,0,0.46782377,0
2,0,0.4676887,0
2,0,0.46791682,0
2,0,0.46955726,0
2,0,0.4710013,0
2,0,0.4704291,0
2,0,0.46934423,0
2,0,0.46954066,0
2,0,0.46699026,0
2,0,0.46492472,0
2,0,0.46974176,0
2,0,0.46945015,0
2,0,0.4693283,0
2,0,0.46884638,0
2,0,0.46722576,0
2,0,0.46632332,0
2,0,0.46759745,0
2,0,0.46622318,0
2,0,0.46791914,0
2,0,0.4685369,0
2,0,0.46989572,0
2,0,0.4672944,0
2,0,0.46913415,0
2,0,0.46950722,0
2,0,0.46749246,0
2,0,0.46788353,0
2,0,0.46915132,0
2,0,0.46963874,0
2,0,0.47174042,0
2,0,0.47168514,0
2,0,0.46809676,0
2,0,0.46872258,0
2,0,0.4663683,0
2,0,0.46713609,0
2,0,0.47025707,0
2,0,0.4692227,0
2,0,0.47042942,0
2,0,0.46916318,0
2,0,0.46880224,0
2,0,0.47039318,0
2,0,0.46999213,0
2,0,0.471371,0
2,0,0.4710243,0
2,0,0.4712735,0
2,0,0.4689331,0
2,0,0.47309706,0
2,0,0.4711264,0
2,0,0.47610563,0
2,0,0.46759486,0
2,0,0.46975467,0
2,0,0.47086,0
2,0,0.47121724,0
2,0,0.47182906,0
2,0,0.47214636,0
2,0,0.4712905,0
2,0,0.47123304,0
2,0,0.46829417,0
2,0,0.4688134,0
2,0,0.4701852,0
2,0,0.47315416,0
